sourced_business_id,business_name,city,state,module_id,module_name,admin_review_status,category_ids,category_status,source_url,fulfillment_modes,age_restricted_flag,blocker_reason,recommended_action
12,"Red Rooster Overtown",Miami,FL,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.redroosterovertown.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
13,"Ben's Chili Bowl",Washington,DC,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.benschilibowl.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
14,"Oohh's & Aahh's",Washington,DC,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.oohhsandaahhs.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
15,"Mert's Heart & Soul",Charlotte,NC,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.mertscharlotte.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
16,"Sylvia's Restaurant",New York,NY,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.sylviasrestaurant.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
17,"Amy Ruth's",New York,NY,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.amyruths.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
18,"Melba's Restaurant",New York,NY,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.melbasrestaurant.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
19,"Londel's Supper Club",New York,NY,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.londelsrestaurant.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
20,"Burn's Original BBQ",Houston,TX,4,"Restaurants/Brick and Mortar",pending,"[14]","1","https://www.burnsoriginalbbq.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
21,"Frenchy's Chicken",Houston,TX,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.frenchyschicken.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
22,"Splendid Spoonful HTX",Houston,TX,13,"Retail/Shopping",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
23,"Simply Mel Skincare",Houston,TX,14,"Beauty/Personal Care",pending,"[823]","1","https://www.simplymelskincare.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;inactive_module","Admin review;Activate module first"
24,"Touch of Essence Beauty Supply",Houston,TX,16,"Beauty Supply/Hair Providers",pending,"[]","[]","https://www.facebook.com/tessencebeautysupply","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
25,"Erk & Jerk",Houston,TX,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.google.com/search?q=Erk+and+Jerk+Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
26,"Amazing Street Beans HTX",Houston,TX,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.instagram.com/amazingstreetbeans","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
27,"Manner + Manner",Houston,TX,13,"Retail/Shopping",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
28,"Seven Thirteen Boutique",Houston,TX,13,"Retail/Shopping",pending,"[98]","1","https://www.facebook.com/SEVENTHIRTEENBOUTIQUE","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
29,"The Reggae Hut",Houston,TX,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.thereggaehut.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
30,"Sauce Another HTX",Houston,TX,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.instagram.com/sauceanother","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
31,"Anna J Custom Jewelry",Houston,TX,13,"Retail/Shopping",pending,"[90]","1","https://www.thehoustonblackpages.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
32,"ChariT's Inspirational Creations",Houston,TX,13,"Retail/Shopping",pending,"[91]","1","https://www.thehoustonblackpages.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
33,"Holistic Wellness Center HTX",Houston,TX,10,"Pharmacy/Health",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
34,"Kingdom Kutz & Styles",Houston,TX,16,"Beauty Supply/Hair Providers",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
35,"Motherland African Food Market",Houston,TX,5,"Grocery/Marketz",pending,"[]","[]","https://www.instagram.com/motherlandafricanfoodmarket","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
36,"Fresh Houwse Grocery",Houston,TX,5,"Grocery/Marketz",pending,"[]","[]","https://www.freshhouwse.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
37,"Nia's Southern Kitchen",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
38,"Swift Deliveries HTX",Houston,TX,9,"Courier/Parcel Delivery",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
39,"Flavor Fusions HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
40,"The Black Market HTX",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.instagram.com/blckmarkethouston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
41,"Luxe Event Planning HTX",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
42,"Island Spice HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
43,"Cococakes HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.instagram.com/cococakeshtx","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
44,"Uforia Events HTX",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.instagram.com/uforiaevents","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
45,"Crepe Cafe HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
46,"Taqueria El Vecino",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
47,"Taste of Trinidad HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
48,"The Waffle Bar HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
49,"Boba Bae HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.instagram.com/bobabaehtx","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
50,"Smoke & Spice HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
51,"District Market Green Grocer",Houston,TX,5,"Grocery/Marketz",pending,"[]","[]","https://www.google.com/search?q=District%20Market%20Green%20Grocer%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
52,"Neal & Nettie's Grocery",Houston,TX,5,"Grocery/Marketz",pending,"[]","[]","https://www.nealandnetties.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
53,"Atonsu Royal African & Caribbean Market",Houston,TX,5,"Grocery/Marketz",pending,"[]","[]","https://www.google.com/search?q=Atonsu%20Royal%20African%20%26%20Caribbean%20Market%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
54,"Black Farmer Box",Houston,TX,5,"Grocery/Marketz",pending,"[25]","1","https://www.blackfarmerbox.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
55,"Heritage Bodega",Houston,TX,5,"Grocery/Marketz",pending,"[]","[]","https://www.instagram.com/heritagebodega","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
56,"Urban Pantry Co.",Houston,TX,5,"Grocery/Marketz",pending,"[]","[]","https://www.instagram.com/urbanpantryco","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
57,"Good Health Market HTX",Houston,TX,5,"Grocery/Marketz",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
58,"Veggie Vibe HTX",Houston,TX,5,"Grocery/Marketz",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
59,"Abandoned Nation",Houston,TX,13,"Retail/Shopping",pending,"[85]","1","https://www.google.com/search?q=Abandoned%20Nation%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
60,"Kwenu",Houston,TX,13,"Retail/Shopping",pending,"[]","[]","https://www.google.com/search?q=Kwenu%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
61,"The Minka Collection",Houston,TX,13,"Retail/Shopping",pending,"[]","[]","https://www.google.com/search?q=The%20Minka%20Collection%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
62,"First Impression Custom Clothes",Houston,TX,13,"Retail/Shopping",pending,"[]","[]","https://www.google.com/search?q=First%20Impression%20Custom%20Clothes%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
63,"Di'Vine Boutique",Houston,TX,13,"Retail/Shopping",pending,"[85]","1","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
64,"Maison de Joie",Houston,TX,13,"Retail/Shopping",pending,"[89]","1","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
65,"KickSpott HTX",Houston,TX,13,"Retail/Shopping",pending,"[95]","1","https://www.instagram.com/kickspotthtx","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
66,"Retro Rose HTX",Houston,TX,13,"Retail/Shopping",pending,"[]","[]","https://www.instagram.com/retrorosehtx","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
67,"Groomed HTX",Houston,TX,13,"Retail/Shopping",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
68,"Blessed Beauty Supply & Salon",Houston,TX,16,"Beauty Supply/Hair Providers",pending,"[]","[]","https://www.google.com/search?q=Blessed%20Beauty%20Supply%20%26%20Salon%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
69,"Anan Beauty Supply",Houston,TX,16,"Beauty Supply/Hair Providers",pending,"[]","[]","https://www.google.com/search?q=Anan%20Beauty%20Supply%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
70,"Uptown Beauty Supply #15",Houston,TX,16,"Beauty Supply/Hair Providers",pending,"[]","[]","https://www.google.com/search?q=Uptown%20Beauty%20Supply%20%2315%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
71,"Beauty Sense LLC",Houston,TX,16,"Beauty Supply/Hair Providers",pending,"[]","[]","https://www.google.com/search?q=Beauty%20Sense%20LLC%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
72,"C&R Beauty Supply",Houston,TX,16,"Beauty Supply/Hair Providers",pending,"[]","[]","https://www.google.com/search?q=C%26R%20Beauty%20Supply%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
73,"Royal Hair Weave Boutique",Houston,TX,16,"Beauty Supply/Hair Providers",pending,"[]","[]","https://www.instagram.com/royalhairweavesboutique","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
74,"Classic Crown Supplies",Houston,TX,16,"Beauty Supply/Hair Providers",pending,"[]","[]","https://www.instagram.com/classiccrownsupplies","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
75,"Zuriel Pharmacy",Houston,TX,10,"Pharmacy/Health",pending,"[]","[]","https://www.google.com/search?q=Zuriel%20Pharmacy%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
76,"Nature Green Leaf Pharmacy",Houston,TX,10,"Pharmacy/Health",pending,"[]","[]","https://www.google.com/search?q=Nature%20Green%20Leaf%20Pharmacy%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
77,"Healthy Life Pharmacy",Houston,TX,10,"Pharmacy/Health",pending,"[]","[]","https://www.google.com/search?q=Healthy+Life+Pharmacy+Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
78,"PowerRX Pharmacy",Houston,TX,10,"Pharmacy/Health",pending,"[]","[]","https://www.google.com/search?q=PowerRX%20Pharmacy%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
79,"Wellness Point HTX",Houston,TX,10,"Pharmacy/Health",pending,"[]","[]","https://www.instagram.com/wellnesspointhtx","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
80,"Central Apothecary HTX",Houston,TX,10,"Pharmacy/Health",pending,"[]","[]","https://www.instagram.com/centralapothecary","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
81,"Lady Teez Medical Courier",Houston,TX,9,"Courier/Parcel Delivery",pending,"[]","[]","https://www.google.com/search?q=Lady%20Teez%20Medical%20Courier%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
82,"Silver Streak Couriers",Houston,TX,9,"Courier/Parcel Delivery",pending,"[]","[]","https://www.google.com/search?q=Silver%20Streak%20Couriers%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
83,"Journee Courier HTX",Houston,TX,9,"Courier/Parcel Delivery",pending,"[]","[]","https://www.google.com/search?q=Journee+Courier+Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
84,"Meratrans Courier & Dispatch",Houston,TX,9,"Courier/Parcel Delivery",pending,"[]","[]","https://www.google.com/search?q=Meratrans%20Courier%20%26%20Dispatch%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
85,"AREA Express",Houston,TX,9,"Courier/Parcel Delivery",pending,"[]","[]","https://www.instagram.com/areacourierservice","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
86,"Maylee Delivery HTX",Houston,TX,9,"Courier/Parcel Delivery",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
87,"By Taylor Brione Events",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.google.com/search?q=By%20Taylor%20Brione%20Events%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
88,"Events By Tab / Soirée Event Venues",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.google.com/search?q=Events%20By%20Tab%20%2F%20Soir%C3%A9e%20Event%20Venues+Houston+TX","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
89,"A to Z Events HTX",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
90,"Doyin Fash Events",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.google.com/search?q=Doyin%20Fash%20Events%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
91,"ABIBI Bridal",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.google.com/search?q=ABIBI%20Bridal%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
92,"Vivid Glam Artistry",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.google.com/search?q=Vivid%20Glam%20Artistry%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
93,"Social Tea HTX",Houston,TX,11,"Local Events/Creators",pending,"[130]","1","https://www.google.com/search?q=Social%20Tea%20HTX%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved","Admin review"
94,"Creative Pop-up Collective HTX",Houston,TX,11,"Local Events/Creators",pending,"[]","[]","https://www.google.com/search?q=Creative%20Pop-up%20Collective%20HTX%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
95,"Arnita's Kandi Kakes",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.instagram.com/arnitaskandikakes","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
96,"Chic Sweets Bakery",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.instagram.com/chicsweetsbakery","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
97,"Gateaux d'Ije Bakery",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.google.com/search?q=Gateaux%20d'Ije%20Bakery%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
98,"Catering by FDL",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.google.com/search?q=Catering%20by%20FDL%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
99,"Lunch Bunch HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
100,"Sweet Art Bakery",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.instagram.com/sweetartbakeryhtx","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
101,"Crafted by Koi",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
102,"Rooted Floral HTX",Houston,TX,6,"Home-Based Businesses",pending,"[]","[]","https://www.instagram.com/rootedfloralhtx","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
103,"Mr. Guillory's Master Barber Shop",Houston,TX,14,"Beauty/Personal Care",pending,"[]","[]","https://www.facebook.com/mrguillorysbarbershop","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty;inactive_module","Admin review;Assign category_ids;Activate module first"
104,"Sarem's Barber & Beauty Ethiopian Salon",Houston,TX,14,"Beauty/Personal Care",pending,"[]","[]","https://www.google.com/search?q=Sarem's%20Barber%20%26%20Beauty%20Ethiopian%20Salon%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty;inactive_module","Admin review;Assign category_ids;Activate module first"
105,"Brashae's Beauty Salon & Supply",Houston,TX,14,"Beauty/Personal Care",pending,"[]","[]","https://www.google.com/search?q=Brashae's%20Beauty%20Salon%20%26%20Supply%20Houston","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty;inactive_module","Admin review;Assign category_ids;Activate module first"
106,"Divine Beauty Studio",Houston,TX,14,"Beauty/Personal Care",pending,"[]","[]","https://www.instagram.com/divinebeautystudio","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty;inactive_module","Admin review;Assign category_ids;Activate module first"
107,"The Nail Lounge HTX",Houston,TX,14,"Beauty/Personal Care",pending,"[]","[]","https://www.instagram.com/thenailloungehtx","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty;inactive_module","Admin review;Assign category_ids;Activate module first"
108,"Glow Skincare Studio",Houston,TX,14,"Beauty/Personal Care",pending,"[823]","1","https://www.instagram.com/glowskincarestudio","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;inactive_module","Admin review;Activate module first"
109,"Radiance Med Spa",Houston,TX,14,"Beauty/Personal Care",pending,"[]","[]","https://www.blackbookhouston.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty;inactive_module","Admin review;Assign category_ids;Activate module first"
110,"Damian's Cajun Soul Cafe",Dallas,TX,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.damianscajunsoulcafe.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
111,"TLC Vegan Kitchen",Dallas,TX,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.tlckitchen.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
112,"Catfish Floyd's",Dallas,TX,4,"Restaurants/Brick and Mortar",pending,"[]","[]","https://www.catfishfloyds.com","["review_only","pickup_review_required","order_anywhere_review_required"]",no,"not_approved;category_ids_empty","Admin review;Assign category_ids"
